"","X1","X2","X3","X4"
"503","paint",0.017874200839591,"[0.008-0.06)",0.5
"504","delay",0.0178614026291206,"[0.008-0.06)",0.5
"505","pilot",0.0178602939943282,"[0.008-0.06)",0.5
"506","novel",0.0177880362762194,"[0.008-0.06)",0.5
"507","ultra",0.0177667488578612,"[0.008-0.06)",0.5
"508","plays",0.0177332085795297,"[0.008-0.06)",0.5
"509","truly",0.0176839909009582,"[0.008-0.06)",0.5
"510","lodge",0.0175597398414339,"[0.008-0.06)",0.5
"511","boobs",0.0174946238508367,"[0.008-0.06)",0.5
"512","broad",0.0174203420590592,"[0.008-0.06)",0.5
"513","swiss",0.017383097636245,"[0.008-0.06)",0.5
"514","foods",0.0172414630201423,"[0.008-0.06)",0.5
"515","guard",0.0172310573413745,"[0.008-0.06)",0.5
"516","newly",0.0172020420863755,"[0.008-0.06)",0.5
"517","raise",0.0172000962692804,"[0.008-0.06)",0.5
"518","drama",0.0170695887597331,"[0.008-0.06)",0.5
"519","bands",0.0169901363278911,"[0.008-0.06)",0.5
"520","lunch",0.0169616387075195,"[0.008-0.06)",0.5
"521","dildo",0.0169471579807171,"[0.008-0.06)",0.5
"522","audit",0.0169443766116646,"[0.008-0.06)",0.5
"523","polls",0.0168694671369532,"[0.008-0.06)",0.5
"524","tower",0.0168634095890548,"[0.008-0.06)",0.5
"525","yours",0.0168519083182569,"[0.008-0.06)",0.5
"526","shell",0.0167920004656657,"[0.008-0.06)",0.5
"527","solar",0.0166489164726065,"[0.008-0.06)",0.5
"528","catch",0.0166303199391376,"[0.008-0.06)",0.5
"529","doubt",0.0165571842800941,"[0.008-0.06)",0.5
"530","tasks",0.0165262990190556,"[0.008-0.06)",0.5
"531","doors",0.0164905276132045,"[0.008-0.06)",0.5
"532","forth",0.016425409992262,"[0.008-0.06)",0.5
"533","split",0.0163021575192234,"[0.008-0.06)",0.5
"534","twice",0.0162590821665051,"[0.008-0.06)",0.5
"535","shift",0.0161498376201369,"[0.008-0.06)",0.5
"536","marks",0.016097885852526,"[0.008-0.06)",0.5
"537","loved",0.0160746330529293,"[0.008-0.06)",0.5
"538","birds",0.016053789088488,"[0.008-0.06)",0.5
"539","saved",0.0160067104229277,"[0.008-0.06)",0.5
"540","shots",0.0159864476765797,"[0.008-0.06)",0.5
"541","treat",0.0158488432740162,"[0.008-0.06)",0.5
"542","piano",0.0158306168289265,"[0.008-0.06)",0.5
"543","risks",0.015656017446377,"[0.008-0.06)",0.5
"544","ports",0.0156283284772657,"[0.008-0.06)",0.5
"545","teach",0.0155533171059742,"[0.008-0.06)",0.5
"546","rapid",0.0155458900680381,"[0.008-0.06)",0.5
"547","hairy",0.0155376951374738,"[0.008-0.06)",0.5
"548","dutch",0.0154890782411391,"[0.008-0.06)",0.5
"549","boots",0.0154627718048276,"[0.008-0.06)",0.5
"550","holds",0.0154585638836525,"[0.008-0.06)",0.5
"551","pulse",0.0154016558663818,"[0.008-0.06)",0.5
"552","metro",0.0152752470448757,"[0.008-0.06)",0.5
"553","strip",0.0152530539697128,"[0.008-0.06)",0.5
"554","pearl",0.0152497068708471,"[0.008-0.06)",0.5
"555","penis",0.0150628978324744,"[0.008-0.06)",0.5
"556","heads",0.0149996037527307,"[0.008-0.06)",0.5
"557","logos",0.0149716482221656,"[0.008-0.06)",0.5
"558","milfs",0.0149655466549445,"[0.008-0.06)",0.5
"559","honda",0.0148858912451148,"[0.008-0.06)",0.5
"560","bills",0.014875935541645,"[0.008-0.06)",0.5
"561","opera",0.0148566591541932,"[0.008-0.06)",0.5
"562","asset",0.0148188221008687,"[0.008-0.06)",0.5
"563","blank",0.0147958211896182,"[0.008-0.06)",0.5
"564","humor",0.0147428007306745,"[0.008-0.06)",0.5
"565","lived",0.0147144449503424,"[0.008-0.06)",0.5
"566","tight",0.0146583154229443,"[0.008-0.06)",0.5
"567","meant",0.0145369166524923,"[0.008-0.06)",0.5
"568","plane",0.0145098512904516,"[0.008-0.06)",0.5
"569","meets",0.0144777913656369,"[0.008-0.06)",0.5
"570","grace",0.0143813784518174,"[0.008-0.06)",0.5
"571","villa",0.0143369189359539,"[0.008-0.06)",0.5
"572","inner",0.0143079737858021,"[0.008-0.06)",0.5
"573","roman",0.0142094316410431,"[0.008-0.06)",0.5
"574","taste",0.014111733199968,"[0.008-0.06)",0.5
"575","trips",0.0140804908933127,"[0.008-0.06)",0.5
"576","sides",0.0140773720427866,"[0.008-0.06)",0.5
"577","turns",0.0140713878604259,"[0.008-0.06)",0.5
"578","cache",0.014062480468973,"[0.008-0.06)",0.5
"579","lease",0.0140051485619288,"[0.008-0.06)",0.5
"580","proud",0.0139944795823978,"[0.008-0.06)",0.5
"581","giant",0.0139385342840166,"[0.008-0.06)",0.5
"582","seats",0.0139156638003887,"[0.008-0.06)",0.5
"583","alarm",0.0139067180958217,"[0.008-0.06)",0.5
"584","usual",0.0138946021848521,"[0.008-0.06)",0.5
"585","angle",0.013871038804479,"[0.008-0.06)",0.5
"586","vinyl",0.0138659390844343,"[0.008-0.06)",0.5
"587","worst",0.0138378351924484,"[0.008-0.06)",0.5
"588","honor",0.0136845036641138,"[0.008-0.06)",0.5
"589","eagle",0.013682861906414,"[0.008-0.06)",0.5
"590","pants",0.0136740180984271,"[0.008-0.06)",0.5
"591","nurse",0.0136721986330915,"[0.008-0.06)",0.5
"592","quiet",0.0136516098176869,"[0.008-0.06)",0.5
"593","comic",0.0136100001453779,"[0.008-0.06)",0.5
"594","crown",0.0135734706289702,"[0.008-0.06)",0.5
"595","maker",0.0135611688586385,"[0.008-0.06)",0.5
"596","crack",0.0135593379808858,"[0.008-0.06)",0.5
"597","picks",0.0135546841602759,"[0.008-0.06)",0.5
"598","smoke",0.0135055626720761,"[0.008-0.06)",0.5
"599","craft",0.0134734130782709,"[0.008-0.06)",0.5
"600","apart",0.0134562023382924,"[0.008-0.06)",0.5
"601","blind",0.0134385122768008,"[0.008-0.06)",0.5
"602","coins",0.0134093723003877,"[0.008-0.06)",0.5
"603","gross",0.0134019191769271,"[0.008-0.06)",0.5
"604","actor",0.0132733672665466,"[0.008-0.06)",0.5
"605","finds",0.0132717426274723,"[0.008-0.06)",0.5
"606","fifth",0.0132508481223272,"[0.008-0.06)",0.5
"607","prize",0.0132096598942738,"[0.008-0.06)",0.5
"608","dirty",0.0131256343439133,"[0.008-0.06)",0.5
"609","alive",0.0130955748527607,"[0.008-0.06)",0.5
"610","prove",0.0130809025603877,"[0.008-0.06)",0.5
"611","wings",0.0130790032081331,"[0.008-0.06)",0.5
"612","ridge",0.0130374122847949,"[0.008-0.06)",0.5
"613","modem",0.0130301205655173,"[0.008-0.06)",0.5
"614","skill",0.0129083207301257,"[0.008-0.06)",0.5
"615","moves",0.012870761650672,"[0.008-0.06)",0.5
"616","throw",0.0128405872201769,"[0.008-0.06)",0.5
"617","trend",0.0128365382576669,"[0.008-0.06)",0.5
"618","busty",0.0128029604813939,"[0.008-0.06)",0.5
"619","worse",0.0127800639122415,"[0.008-0.06)",0.5
"620","boats",0.0127173143678223,"[0.008-0.06)",0.5
"621","tells",0.0126632912465296,"[0.008-0.06)",0.5
"622","fiber",0.0126598903462696,"[0.008-0.06)",0.5
"623","graph",0.0126569785495944,"[0.008-0.06)",0.5
"624","talks",0.0126222684985224,"[0.008-0.06)",0.5
"625","bonds",0.0125791344533739,"[0.008-0.06)",0.5
"626","fraud",0.0125363370745263,"[0.008-0.06)",0.5
"627","roger",0.0125156805997926,"[0.008-0.06)",0.5
"628","crash",0.0124742828723703,"[0.008-0.06)",0.5
"629","inter",0.0124471531116909,"[0.008-0.06)",0.5
"630","grove",0.012382059130755,"[0.008-0.06)",0.5
"631","spray",0.0123483435903056,"[0.008-0.06)",0.5
"632","roads",0.0123039068992761,"[0.008-0.06)",0.5
"633","faces",0.0122690444109202,"[0.008-0.06)",0.5
"634","cocks",0.0122632933679349,"[0.008-0.06)",0.5
"635","mayor",0.0122527352518831,"[0.008-0.06)",0.5
"636","yield",0.0122459261148093,"[0.008-0.06)",0.5
"637","hence",0.0122213405079438,"[0.008-0.06)",0.5
"638","radar",0.0122132222036078,"[0.008-0.06)",0.5
"639","lakes",0.0121847628963503,"[0.008-0.06)",0.5
"640","diary",0.0121643909168684,"[0.008-0.06)",0.5
"641","kings",0.0121577073163813,"[0.008-0.06)",0.5
"642","flags",0.0121221511161076,"[0.008-0.06)",0.5
"643","baker",0.0121154789280375,"[0.008-0.06)",0.5
"644","shock",0.0121056300121837,"[0.008-0.06)",0.5
"645","walls",0.0120954101927782,"[0.008-0.06)",0.5
"646","ebony",0.0120898458243278,"[0.008-0.06)",0.5
"647","drawn",0.0120868745200498,"[0.008-0.06)",0.5
"648","beast",0.0120544151606408,"[0.008-0.06)",0.5
"649","dodge",0.0120388844914763,"[0.008-0.06)",0.5
"650","pizza",0.0120350352462635,"[0.008-0.06)",0.5
"651","yards",0.0120102213910584,"[0.008-0.06)",0.5
"652","woods",0.0119404328308805,"[0.008-0.06)",0.5
"653","jokes",0.0119201831272948,"[0.008-0.06)",0.5
"654","globe",0.0118647595394042,"[0.008-0.06)",0.5
"655","kerry",0.0118320442157858,"[0.008-0.06)",0.5
"656","ghost",0.0118118858115359,"[0.008-0.06)",0.5
"657","pride",0.0117613744539825,"[0.008-0.06)",0.5
"658","chile",0.0117163117103644,"[0.008-0.06)",0.5
"659","maria",0.0116960098357296,"[0.008-0.06)",0.5
"660","brass",0.0116558055210544,"[0.008-0.06)",0.5
"661","plaza",0.011636030247946,"[0.008-0.06)",0.5
"662","quest",0.0116231660084917,"[0.008-0.06)",0.5
"663","trans",0.0116110590644212,"[0.008-0.06)",0.5
"664","booty",0.0115908207732525,"[0.008-0.06)",0.5
"665","acres",0.0115827106206429,"[0.008-0.06)",0.5
"666","venue",0.0115787725216122,"[0.008-0.06)",0.5
"667","vital",0.0115482589792982,"[0.008-0.06)",0.5
"668","excel",0.0115212164420915,"[0.008-0.06)",0.5
"669","modes",0.0115194695271209,"[0.008-0.06)",0.5
"670","enemy",0.0114810398432861,"[0.008-0.06)",0.5
"671","wells",0.0114724756395153,"[0.008-0.06)",0.5
"672","opens",0.0114698679022354,"[0.008-0.06)",0.5
"673","lucky",0.0114563556005311,"[0.008-0.06)",0.5
"674","thick",0.0114373253952169,"[0.008-0.06)",0.5
"675","vista",0.0114052108538353,"[0.008-0.06)",0.5
"676","chips",0.0113982949291454,"[0.008-0.06)",0.5
"677","terry",0.0113975588282502,"[0.008-0.06)",0.5
"678","flood",0.0113955160056108,"[0.008-0.06)",0.5
"679","arena",0.0113851673889278,"[0.008-0.06)",0.5
"680","grown",0.0113565947726732,"[0.008-0.06)",0.5
"681","jerry",0.011337607771509,"[0.008-0.06)",0.5
"682","smile",0.0113256312550612,"[0.008-0.06)",0.5
"683","lands",0.0113237090779727,"[0.008-0.06)",0.5
"684","armed",0.0113038237565577,"[0.008-0.06)",0.5
"685","laura",0.0112504275030263,"[0.008-0.06)",0.5
"686","candy",0.0112265845184372,"[0.008-0.06)",0.5
"687","pills",0.0112225559352432,"[0.008-0.06)",0.5
"688","tiger",0.0112192813867426,"[0.008-0.06)",0.5
"689","folks",0.0112175336565994,"[0.008-0.06)",0.5
"690","balls",0.0111546919976717,"[0.008-0.06)",0.5
"691","boost",0.0111475478246423,"[0.008-0.06)",0.5
"692","icons",0.0111268383636868,"[0.008-0.06)",0.5
"693","moral",0.0111218878202354,"[0.008-0.06)",0.5
"694","keeps",0.0111062935676049,"[0.008-0.06)",0.5
"695","pound",0.0111027467514421,"[0.008-0.06)",0.5
"696","roses",0.0110739230620138,"[0.008-0.06)",0.5
"697","bread",0.0110662620695297,"[0.008-0.06)",0.5
"698","tough",0.0110544926069328,"[0.008-0.06)",0.5
"699","gonna",0.0110391950771437,"[0.008-0.06)",0.5
"700","chest",0.0110182109030081,"[0.008-0.06)",0.5
"701","billy",0.0110172612268808,"[0.008-0.06)",0.5
"702","craig",0.0109891491831686,"[0.008-0.06)",0.5
"703","solve",0.0109658246483794,"[0.008-0.06)",0.5
"704","nancy",0.0109078715797824,"[0.008-0.06)",0.5
"705","tones",0.0109017398511736,"[0.008-0.06)",0.5
"706","sight",0.0108911132606199,"[0.008-0.06)",0.5
"707","towns",0.0108724458071312,"[0.008-0.06)",0.5
"708","worry",0.0107958130574559,"[0.008-0.06)",0.5
"709","reads",0.010739169156121,"[0.008-0.06)",0.5
"710","roles",0.0107370521527713,"[0.008-0.06)",0.5
"711","glory",0.0107267149485053,"[0.008-0.06)",0.5
"712","fault",0.0106890849490317,"[0.008-0.06)",0.5
"713","jimmy",0.0106217068543545,"[0.008-0.06)",0.5
"714","rugby",0.0105908688733293,"[0.008-0.06)",0.5
"715","fluid",0.0105510533960041,"[0.008-0.06)",0.5
"716","barry",0.0105332924144927,"[0.008-0.06)",0.5
"717","devil",0.0104908732757507,"[0.008-0.06)",0.5
"718","grass",0.0104904184094168,"[0.008-0.06)",0.5
"719","sized",0.010414316337131,"[0.008-0.06)",0.5
"720","manga",0.0104131571616349,"[0.008-0.06)",0.5
"721","theft",0.0103891821190779,"[0.008-0.06)",0.5
"722","swing",0.0103807891015618,"[0.008-0.06)",0.5
"723","dated",0.0103588153078394,"[0.008-0.06)",0.5
"724","shoot",0.0103491204596149,"[0.008-0.06)",0.5
"725","elite",0.0103313643691394,"[0.008-0.06)",0.5
"726","poems",0.0103221732976073,"[0.008-0.06)",0.5
"727","robot",0.010317079283771,"[0.008-0.06)",0.5
"728","winds",0.0102943147725865,"[0.008-0.06)",0.5
"729","gnome",0.0102791802773257,"[0.008-0.06)",0.5
"730","roots",0.0102788134496371,"[0.008-0.06)",0.5
"731","noble",0.0102749894747762,"[0.008-0.06)",0.5
"732","shore",0.0102454851161923,"[0.008-0.06)",0.5
"733","loves",0.0102439656343887,"[0.008-0.06)",0.5
"734","loose",0.0102358864583395,"[0.008-0.06)",0.5
"735","slots",0.0101506324428085,"[0.008-0.06)",0.5
"736","rocks",0.0101304993089105,"[0.008-0.06)",0.5
"737","genes",0.0101056577378356,"[0.008-0.06)",0.5
"738","horny",0.0100787578558412,"[0.008-0.06)",0.5
"739","hosts",0.00996853102643997,"[0.008-0.06)",0.5
"740","atlas",0.00996232267160286,"[0.008-0.06)",0.5
"741","feels",0.00995544506002714,"[0.008-0.06)",0.5
"742","ralph",0.00993751126191573,"[0.008-0.06)",0.5
"743","corps",0.00990445764165113,"[0.008-0.06)",0.5
"744","liver",0.00989567660195767,"[0.008-0.06)",0.5
"745","decor",0.00986266618584306,"[0.008-0.06)",0.5
"746","texts",0.00986010246788577,"[0.008-0.06)",0.5
"747","fails",0.0097945960095933,"[0.008-0.06)",0.5
"748","aging",0.00979348982031888,"[0.008-0.06)",0.5
"749","intro",0.00973160598924491,"[0.008-0.06)",0.5
"750","clerk",0.00972008596947625,"[0.008-0.06)",0.5
"751","mills",0.00970924987955376,"[0.008-0.06)",0.5
"752","jeans",0.00969782768050208,"[0.008-0.06)",0.5
"753","fonts",0.00968796735223137,"[0.008-0.06)",0.5
"754","favor",0.0096743238077318,"[0.008-0.06)",0.5
"755","sigma",0.0096715416235066,"[0.008-0.06)",0.5
"756","aside",0.0095934806913635,"[0.008-0.06)",0.5
"757","essay",0.00957853287063765,"[0.008-0.06)",0.5
"758","camps",0.00954733376813229,"[0.008-0.06)",0.5
"759","trace",0.0095352798102835,"[0.008-0.06)",0.5
"760","packs",0.00952388777261955,"[0.008-0.06)",0.5
"761","spoke",0.00943800118311875,"[0.008-0.06)",0.5
"762","arrow",0.00942595700734166,"[0.008-0.06)",0.5
"763","rough",0.00942110020874403,"[0.008-0.06)",0.5
"764","weird",0.00942048312305447,"[0.008-0.06)",0.5
"765","holes",0.00939835363135764,"[0.008-0.06)",0.5
"766","blade",0.00939730042830491,"[0.008-0.06)",0.5
"767","meals",0.009387392820021,"[0.008-0.06)",0.5
"768","robin",0.00931248660600023,"[0.008-0.06)",0.5
"769","strap",0.00930492587975098,"[0.008-0.06)",0.5
"770","crowd",0.00930048237368256,"[0.008-0.06)",0.5
"771","cloud",0.00924179157384506,"[0.008-0.06)",0.5
"772","valve",0.00923212362631773,"[0.008-0.06)",0.5
"773","knife",0.00920958817864547,"[0.008-0.06)",0.5
"774","shelf",0.00920087235276333,"[0.008-0.06)",0.5
"775","liked",0.00919737933799481,"[0.008-0.06)",0.5
"776","adopt",0.0091889023576966,"[0.008-0.06)",0.5
"777","outer",0.00916675248668374,"[0.008-0.06)",0.5
"778","tales",0.00914813801941674,"[0.008-0.06)",0.5
"779","nodes",0.00913704351976691,"[0.008-0.06)",0.5
"780","seeds",0.00912742366742542,"[0.008-0.06)",0.5
"781","cited",0.00912662724375475,"[0.008-0.06)",0.5
"782","tired",0.00909588626827387,"[0.008-0.06)",0.5
"783","steam",0.00908209028649036,"[0.008-0.06)",0.5
"784","acute",0.00907192671399704,"[0.008-0.06)",0.5
"785","stood",0.00906168325458486,"[0.008-0.06)",0.5
"786","carol",0.00905608220336561,"[0.008-0.06)",0.5
"787","stack",0.00904073657839074,"[0.008-0.06)",0.5
"788","curve",0.00902492059880176,"[0.008-0.06)",0.5
"789","amber",0.00902029856992486,"[0.008-0.06)",0.5
"790","trunk",0.00898349678585498,"[0.008-0.06)",0.5
"791","waves",0.00897179824327785,"[0.008-0.06)",0.5
"792","camel",0.00897097573408265,"[0.008-0.06)",0.5
"793","lamps",0.00896743380895565,"[0.008-0.06)",0.5
"794","juice",0.00894523584275693,"[0.008-0.06)",0.5
"795","chase",0.00894402938724762,"[0.008-0.06)",0.5
"796","sauce",0.00894132627476865,"[0.008-0.06)",0.5
"797","beads",0.00882450795938887,"[0.008-0.06)",0.5
"798","flows",0.00880155432815156,"[0.008-0.06)",0.5
"799","fewer",0.00879798387198211,"[0.008-0.06)",0.5
"800","proxy",0.0087818899185224,"[0.008-0.06)",0.5
"801","voted",0.0087598672144416,"[0.008-0.06)",0.5
"802","bikes",0.00875567152085617,"[0.008-0.06)",0.5
"803","gates",0.00875056690977555,"[0.008-0.06)",0.5
"804","slave",0.00871640873058181,"[0.008-0.06)",0.5
"805","combo",0.00863492651886264,"[0.008-0.06)",0.5
"806","haven",0.00861573246384759,"[0.008-0.06)",0.5
"807","charm",0.00860385702880727,"[0.008-0.06)",0.5
"808","basin",0.00859581127483638,"[0.008-0.06)",0.5
"809","ranch",0.0085916343302217,"[0.008-0.06)",0.5
"810","drunk",0.0085749795379847,"[0.008-0.06)",0.5
"811","toner",0.00856618219483841,"[0.008-0.06)",0.5
"812","latex",0.00856161559770114,"[0.008-0.06)",0.5
"813","alien",0.00855161261421818,"[0.008-0.06)",0.5
"814","broke",0.0085273669343442,"[0.008-0.06)",0.5
"815","nylon",0.00848608659178231,"[0.008-0.06)",0.5
"816","discs",0.00848186725819028,"[0.008-0.06)",0.5
"817","rocky",0.00848131783182996,"[0.008-0.06)",0.5
"818","fleet",0.00844879407378228,"[0.008-0.06)",0.5
"819","bunch",0.00844146404139057,"[0.008-0.06)",0.5
"820","cents",0.00839714555039408,"[0.008-0.06)",0.5
"821","omega",0.00838740342215638,"[0.008-0.06)",0.5
"822","civic",0.0083829648071238,"[0.008-0.06)",0.5
"823","saver",0.00836216975304099,"[0.008-0.06)",0.5
"824","grill",0.00835888134660547,"[0.008-0.06)",0.5
"825","grain",0.00835113639133927,"[0.008-0.06)",0.5
"826","wanna",0.00834109264922424,"[0.008-0.06)",0.5
"827","seeks",0.00829372459737616,"[0.008-0.06)",0.5
"828","gains",0.00826386645386596,"[0.008-0.06)",0.5
"829","spots",0.00824111987647956,"[0.008-0.06)",0.5
"830","salon",0.00821612994398396,"[0.008-0.06)",0.5
"831","turbo",0.00819956563591015,"[0.008-0.06)",0.5
"832","aimed",0.00817648320739549,"[0.008-0.06)",0.5
"833","reset",0.00816887194044248,"[0.008-0.06)",0.5
"834","brush",0.00816695709990777,"[0.008-0.06)",0.5
"835","spare",0.00815948848816701,"[0.008-0.06)",0.5
"836","skirt",0.00813663349281931,"[0.008-0.06)",0.5
"837","honey",0.00813382766858751,"[0.008-0.06)",0.5
"838","gauge",0.00811297799793772,"[0.008-0.06)",0.5
"839","faced",0.00810131206226625,"[0.008-0.06)",0.5
"840","sixth",0.00808655662228377,"[0.008-0.06)",0.5
"841","farms",0.00807716827897245,"[0.008-0.06)",0.5
"842","cheat",0.00807312094680776,"[0.008-0.06)",0.5
"843","sandy",0.00806816062128468,"[0.008-0.06)",0.5
"844","macro",0.00805867690277431,"[0.008-0.06)",0.5
"845","laugh",0.00800700963041535,"[0.008-0.06)",0.5
"846","pitch",0.00798914512197846,"[0.0008-0.008)",0.1
"847","autos",0.00798706806208811,"[0.0008-0.008)",0.1
"848","perry",0.00797714741104193,"[0.0008-0.008)",0.1
"849","dozen",0.00796931278678517,"[0.0008-0.008)",0.1
"850","teeth",0.00796377776454988,"[0.0008-0.008)",0.1
"851","cloth",0.00795945734955032,"[0.0008-0.008)",0.1
"852","stamp",0.00795646648112892,"[0.0008-0.008)",0.1
"853","lotus",0.00795566516642239,"[0.0008-0.008)",0.1
"854","cargo",0.00794684744396007,"[0.0008-0.008)",0.1
"855","likes",0.00792978180471179,"[0.0008-0.008)",0.1
"856","tapes",0.00792311858354076,"[0.0008-0.008)",0.1
"857","zones",0.00792275583171532,"[0.0008-0.008)",0.1
"858","races",0.00791962964463545,"[0.0008-0.008)",0.1
"859","maple",0.00791088447253821,"[0.0008-0.008)",0.1
"860","depot",0.00789766807850275,"[0.0008-0.008)",0.1
"861","blend",0.00789167166855241,"[0.0008-0.008)",0.1
"862","probe",0.00786136273457149,"[0.0008-0.008)",0.1
"863","debug",0.00781024651891814,"[0.0008-0.008)",0.1
"864","chuck",0.00780513538645639,"[0.0008-0.008)",0.1
"865","ebook",0.00779167117993793,"[0.0008-0.008)",0.1
"866","bingo",0.00777593345692253,"[0.0008-0.008)",0.1
"867","minds",0.0077683474603214,"[0.0008-0.008)",0.1
"868","sunny",0.00774200597158631,"[0.0008-0.008)",0.1
"869","cedar",0.00773190679773167,"[0.0008-0.008)",0.1
"870","hopes",0.00771374638162594,"[0.0008-0.008)",0.1
"871","mason",0.00771303147521941,"[0.0008-0.008)",0.1
"872","burns",0.00771161796585918,"[0.0008-0.008)",0.1
"873","pumps",0.00770867111676042,"[0.0008-0.008)",0.1
"874","pairs",0.00768880209879826,"[0.0008-0.008)",0.1
"875","chose",0.00767064820407367,"[0.0008-0.008)",0.1
