"","X1","X2","X3","X4"
"11246","pules",8.15172641427534e-06,"[0-0.0001)",0.01
"11247","pulik",8.15172641427534e-06,"[0-0.0001)",0.01
"11248","pulka",8.15172641427534e-06,"[0-0.0001)",0.01
"11249","pulks",8.15172641427534e-06,"[0-0.0001)",0.01
"11250","pulli",8.15172641427534e-06,"[0-0.0001)",0.01
"11251","pulus",8.15172641427534e-06,"[0-0.0001)",0.01
"11252","pumie",8.15172641427534e-06,"[0-0.0001)",0.01
"11253","punas",8.15172641427534e-06,"[0-0.0001)",0.01
"11254","punce",8.15172641427534e-06,"[0-0.0001)",0.01
"11255","punga",8.15172641427534e-06,"[0-0.0001)",0.01
"11256","pungs",8.15172641427534e-06,"[0-0.0001)",0.01
"11257","punji",8.15172641427534e-06,"[0-0.0001)",0.01
"11258","punka",8.15172641427534e-06,"[0-0.0001)",0.01
"11259","punty",8.15172641427534e-06,"[0-0.0001)",0.01
"11260","pupas",8.15172641427534e-06,"[0-0.0001)",0.01
"11261","pupus",8.15172641427534e-06,"[0-0.0001)",0.01
"11262","purda",8.15172641427534e-06,"[0-0.0001)",0.01
"11263","pured",8.15172641427534e-06,"[0-0.0001)",0.01
"11264","puris",8.15172641427534e-06,"[0-0.0001)",0.01
"11265","purpy",8.15172641427534e-06,"[0-0.0001)",0.01
"11266","pursy",8.15172641427534e-06,"[0-0.0001)",0.01
"11267","puses",8.15172641427534e-06,"[0-0.0001)",0.01
"11268","pusle",8.15172641427534e-06,"[0-0.0001)",0.01
"11269","putid",8.15172641427534e-06,"[0-0.0001)",0.01
"11270","puton",8.15172641427534e-06,"[0-0.0001)",0.01
"11271","putto",8.15172641427534e-06,"[0-0.0001)",0.01
"11272","puzel",8.15172641427534e-06,"[0-0.0001)",0.01
"11273","pyats",8.15172641427534e-06,"[0-0.0001)",0.01
"11274","pyets",8.15172641427534e-06,"[0-0.0001)",0.01
"11275","pygal",8.15172641427534e-06,"[0-0.0001)",0.01
"11276","pyins",8.15172641427534e-06,"[0-0.0001)",0.01
"11277","pyned",8.15172641427534e-06,"[0-0.0001)",0.01
"11278","pynes",8.15172641427534e-06,"[0-0.0001)",0.01
"11279","pyoid",8.15172641427534e-06,"[0-0.0001)",0.01
"11280","pyots",8.15172641427534e-06,"[0-0.0001)",0.01
"11281","pyral",8.15172641427534e-06,"[0-0.0001)",0.01
"11282","pyxed",8.15172641427534e-06,"[0-0.0001)",0.01
"11283","pyxes",8.15172641427534e-06,"[0-0.0001)",0.01
"11284","pyxie",8.15172641427534e-06,"[0-0.0001)",0.01
"11285","pzazz",8.15172641427534e-06,"[0-0.0001)",0.01
"11286","qadis",8.15172641427534e-06,"[0-0.0001)",0.01
"11287","qaids",8.15172641427534e-06,"[0-0.0001)",0.01
"11288","qajaq",8.15172641427534e-06,"[0-0.0001)",0.01
"11289","qanat",8.15172641427534e-06,"[0-0.0001)",0.01
"11290","qapik",8.15172641427534e-06,"[0-0.0001)",0.01
"11291","qophs",8.15172641427534e-06,"[0-0.0001)",0.01
"11292","qorma",8.15172641427534e-06,"[0-0.0001)",0.01
"11293","quags",8.15172641427534e-06,"[0-0.0001)",0.01
"11294","quair",8.15172641427534e-06,"[0-0.0001)",0.01
"11295","quaky",8.15172641427534e-06,"[0-0.0001)",0.01
"11296","quass",8.15172641427534e-06,"[0-0.0001)",0.01
"11297","quats",8.15172641427534e-06,"[0-0.0001)",0.01
"11298","quayd",8.15172641427534e-06,"[0-0.0001)",0.01
"11299","quean",8.15172641427534e-06,"[0-0.0001)",0.01
"11300","queme",8.15172641427534e-06,"[0-0.0001)",0.01
"11301","quena",8.15172641427534e-06,"[0-0.0001)",0.01
"11302","queyn",8.15172641427534e-06,"[0-0.0001)",0.01
"11303","queys",8.15172641427534e-06,"[0-0.0001)",0.01
"11304","quich",8.15172641427534e-06,"[0-0.0001)",0.01
"11305","quiff",8.15172641427534e-06,"[0-0.0001)",0.01
"11306","quims",8.15172641427534e-06,"[0-0.0001)",0.01
"11307","quipo",8.15172641427534e-06,"[0-0.0001)",0.01
"11308","quipu",8.15172641427534e-06,"[0-0.0001)",0.01
"11309","quoad",8.15172641427534e-06,"[0-0.0001)",0.01
"11310","quods",8.15172641427534e-06,"[0-0.0001)",0.01
"11311","quoif",8.15172641427534e-06,"[0-0.0001)",0.01
"11312","quonk",8.15172641427534e-06,"[0-0.0001)",0.01
"11313","quops",8.15172641427534e-06,"[0-0.0001)",0.01
"11314","qursh",8.15172641427534e-06,"[0-0.0001)",0.01
"11315","quyte",8.15172641427534e-06,"[0-0.0001)",0.01
"11316","rabic",8.15172641427534e-06,"[0-0.0001)",0.01
"11317","rabis",8.15172641427534e-06,"[0-0.0001)",0.01
"11318","racon",8.15172641427534e-06,"[0-0.0001)",0.01
"11319","radge",8.15172641427534e-06,"[0-0.0001)",0.01
"11320","raffs",8.15172641427534e-06,"[0-0.0001)",0.01
"11321","ragde",8.15172641427534e-06,"[0-0.0001)",0.01
"11322","ragee",8.15172641427534e-06,"[0-0.0001)",0.01
"11323","ragis",8.15172641427534e-06,"[0-0.0001)",0.01
"11324","rahed",8.15172641427534e-06,"[0-0.0001)",0.01
"11325","rahui",8.15172641427534e-06,"[0-0.0001)",0.01
"11326","raias",8.15172641427534e-06,"[0-0.0001)",0.01
"11327","raiks",8.15172641427534e-06,"[0-0.0001)",0.01
"11328","raile",8.15172641427534e-06,"[0-0.0001)",0.01
"11329","raits",8.15172641427534e-06,"[0-0.0001)",0.01
"11330","rajes",8.15172641427534e-06,"[0-0.0001)",0.01
"11331","rakee",8.15172641427534e-06,"[0-0.0001)",0.01
"11332","rakia",8.15172641427534e-06,"[0-0.0001)",0.01
"11333","rakis",8.15172641427534e-06,"[0-0.0001)",0.01
"11334","rakus",8.15172641427534e-06,"[0-0.0001)",0.01
"11335","ramal",8.15172641427534e-06,"[0-0.0001)",0.01
"11336","ramet",8.15172641427534e-06,"[0-0.0001)",0.01
"11337","rammy",8.15172641427534e-06,"[0-0.0001)",0.01
"11338","ranas",8.15172641427534e-06,"[0-0.0001)",0.01
"11339","rangs",8.15172641427534e-06,"[0-0.0001)",0.01
"11340","ranid",8.15172641427534e-06,"[0-0.0001)",0.01
"11341","ranis",8.15172641427534e-06,"[0-0.0001)",0.01
"11342","rared",8.15172641427534e-06,"[0-0.0001)",0.01
"11343","raree",8.15172641427534e-06,"[0-0.0001)",0.01
"11344","rarks",8.15172641427534e-06,"[0-0.0001)",0.01
"11345","rased",8.15172641427534e-06,"[0-0.0001)",0.01
"11346","rases",8.15172641427534e-06,"[0-0.0001)",0.01
"11347","rasse",8.15172641427534e-06,"[0-0.0001)",0.01
"11348","ratal",8.15172641427534e-06,"[0-0.0001)",0.01
"11349","ratas",8.15172641427534e-06,"[0-0.0001)",0.01
"11350","ratch",8.15172641427534e-06,"[0-0.0001)",0.01
"11351","ratoo",8.15172641427534e-06,"[0-0.0001)",0.01
"11352","ratus",8.15172641427534e-06,"[0-0.0001)",0.01
"11353","rauns",8.15172641427534e-06,"[0-0.0001)",0.01
"11354","raupo",8.15172641427534e-06,"[0-0.0001)",0.01
"11355","ravey",8.15172641427534e-06,"[0-0.0001)",0.01
"11356","rawin",8.15172641427534e-06,"[0-0.0001)",0.01
"11357","rawly",8.15172641427534e-06,"[0-0.0001)",0.01
"11358","rawns",8.15172641427534e-06,"[0-0.0001)",0.01
"11359","raxed",8.15172641427534e-06,"[0-0.0001)",0.01
"11360","raxes",8.15172641427534e-06,"[0-0.0001)",0.01
"11361","rayah",8.15172641427534e-06,"[0-0.0001)",0.01
"11362","rayas",8.15172641427534e-06,"[0-0.0001)",0.01
"11363","razee",8.15172641427534e-06,"[0-0.0001)",0.01
"11364","razes",8.15172641427534e-06,"[0-0.0001)",0.01
"11365","razoo",8.15172641427534e-06,"[0-0.0001)",0.01
"11366","reaks",8.15172641427534e-06,"[0-0.0001)",0.01
"11367","realo",8.15172641427534e-06,"[0-0.0001)",0.01
"11368","reame",8.15172641427534e-06,"[0-0.0001)",0.01
"11369","reans",8.15172641427534e-06,"[0-0.0001)",0.01
"11370","reave",8.15172641427534e-06,"[0-0.0001)",0.01
"11371","rebec",8.15172641427534e-06,"[0-0.0001)",0.01
"11372","rebit",8.15172641427534e-06,"[0-0.0001)",0.01
"11373","rebop",8.15172641427534e-06,"[0-0.0001)",0.01
"11374","reccy",8.15172641427534e-06,"[0-0.0001)",0.01
"11375","recks",8.15172641427534e-06,"[0-0.0001)",0.01
"11376","reded",8.15172641427534e-06,"[0-0.0001)",0.01
"11377","redia",8.15172641427534e-06,"[0-0.0001)",0.01
"11378","redip",8.15172641427534e-06,"[0-0.0001)",0.01
"11379","redly",8.15172641427534e-06,"[0-0.0001)",0.01
"11380","redos",8.15172641427534e-06,"[0-0.0001)",0.01
"11381","redry",8.15172641427534e-06,"[0-0.0001)",0.01
"11382","redub",8.15172641427534e-06,"[0-0.0001)",0.01
"11383","redye",8.15172641427534e-06,"[0-0.0001)",0.01
"11384","reech",8.15172641427534e-06,"[0-0.0001)",0.01
"11385","reefy",8.15172641427534e-06,"[0-0.0001)",0.01
"11386","reeky",8.15172641427534e-06,"[0-0.0001)",0.01
"11387","reens",8.15172641427534e-06,"[0-0.0001)",0.01
"11388","reest",8.15172641427534e-06,"[0-0.0001)",0.01
"11389","refed",8.15172641427534e-06,"[0-0.0001)",0.01
"11390","refel",8.15172641427534e-06,"[0-0.0001)",0.01
"11391","reffo",8.15172641427534e-06,"[0-0.0001)",0.01
"11392","refis",8.15172641427534e-06,"[0-0.0001)",0.01
"11393","refix",8.15172641427534e-06,"[0-0.0001)",0.01
"11394","refly",8.15172641427534e-06,"[0-0.0001)",0.01
"11395","refry",8.15172641427534e-06,"[0-0.0001)",0.01
"11396","reges",8.15172641427534e-06,"[0-0.0001)",0.01
"11397","reggo",8.15172641427534e-06,"[0-0.0001)",0.01
"11398","regma",8.15172641427534e-06,"[0-0.0001)",0.01
"11399","regna",8.15172641427534e-06,"[0-0.0001)",0.01
"11400","regos",8.15172641427534e-06,"[0-0.0001)",0.01
"11401","regur",8.15172641427534e-06,"[0-0.0001)",0.01
"11402","rehem",8.15172641427534e-06,"[0-0.0001)",0.01
"11403","reifs",8.15172641427534e-06,"[0-0.0001)",0.01
"11404","reiks",8.15172641427534e-06,"[0-0.0001)",0.01
"11405","reink",8.15172641427534e-06,"[0-0.0001)",0.01
"11406","reird",8.15172641427534e-06,"[0-0.0001)",0.01
"11407","reive",8.15172641427534e-06,"[0-0.0001)",0.01
"11408","rejig",8.15172641427534e-06,"[0-0.0001)",0.01
"11409","rejon",8.15172641427534e-06,"[0-0.0001)",0.01
"11410","reked",8.15172641427534e-06,"[0-0.0001)",0.01
"11411","rekes",8.15172641427534e-06,"[0-0.0001)",0.01
"11412","relie",8.15172641427534e-06,"[0-0.0001)",0.01
"11413","relit",8.15172641427534e-06,"[0-0.0001)",0.01
"11414","rello",8.15172641427534e-06,"[0-0.0001)",0.01
"11415","remet",8.15172641427534e-06,"[0-0.0001)",0.01
"11416","remex",8.15172641427534e-06,"[0-0.0001)",0.01
"11417","reney",8.15172641427534e-06,"[0-0.0001)",0.01
"11418","renig",8.15172641427534e-06,"[0-0.0001)",0.01
"11419","reoil",8.15172641427534e-06,"[0-0.0001)",0.01
"11420","repeg",8.15172641427534e-06,"[0-0.0001)",0.01
"11421","repla",8.15172641427534e-06,"[0-0.0001)",0.01
"11422","repps",8.15172641427534e-06,"[0-0.0001)",0.01
"11423","rerig",8.15172641427534e-06,"[0-0.0001)",0.01
"11424","resat",8.15172641427534e-06,"[0-0.0001)",0.01
"11425","resaw",8.15172641427534e-06,"[0-0.0001)",0.01
"11426","resay",8.15172641427534e-06,"[0-0.0001)",0.01
"11427","resee",8.15172641427534e-06,"[0-0.0001)",0.01
"11428","reses",8.15172641427534e-06,"[0-0.0001)",0.01
"11429","resew",8.15172641427534e-06,"[0-0.0001)",0.01
"11430","resod",8.15172641427534e-06,"[0-0.0001)",0.01
"11431","resow",8.15172641427534e-06,"[0-0.0001)",0.01
"11432","resty",8.15172641427534e-06,"[0-0.0001)",0.01
"11433","retag",8.15172641427534e-06,"[0-0.0001)",0.01
"11434","retax",8.15172641427534e-06,"[0-0.0001)",0.01
"11435","retem",8.15172641427534e-06,"[0-0.0001)",0.01
"11436","retia",8.15172641427534e-06,"[0-0.0001)",0.01
"11437","retie",8.15172641427534e-06,"[0-0.0001)",0.01
"11438","retox",8.15172641427534e-06,"[0-0.0001)",0.01
"11439","revet",8.15172641427534e-06,"[0-0.0001)",0.01
"11440","rewan",8.15172641427534e-06,"[0-0.0001)",0.01
"11441","rewax",8.15172641427534e-06,"[0-0.0001)",0.01
"11442","rewed",8.15172641427534e-06,"[0-0.0001)",0.01
"11443","rewet",8.15172641427534e-06,"[0-0.0001)",0.01
"11444","rewin",8.15172641427534e-06,"[0-0.0001)",0.01
"11445","rewon",8.15172641427534e-06,"[0-0.0001)",0.01
"11446","rewth",8.15172641427534e-06,"[0-0.0001)",0.01
"11447","rexes",8.15172641427534e-06,"[0-0.0001)",0.01
"11448","rezes",8.15172641427534e-06,"[0-0.0001)",0.01
"11449","rheas",8.15172641427534e-06,"[0-0.0001)",0.01
"11450","rheme",8.15172641427534e-06,"[0-0.0001)",0.01
"11451","rhies",8.15172641427534e-06,"[0-0.0001)",0.01
"11452","rhime",8.15172641427534e-06,"[0-0.0001)",0.01
"11453","rhyta",8.15172641427534e-06,"[0-0.0001)",0.01
"11454","riant",8.15172641427534e-06,"[0-0.0001)",0.01
"11455","riced",8.15172641427534e-06,"[0-0.0001)",0.01
"11456","ricey",8.15172641427534e-06,"[0-0.0001)",0.01
"11457","ridgy",8.15172641427534e-06,"[0-0.0001)",0.01
"11458","ridic",8.15172641427534e-06,"[0-0.0001)",0.01
"11459","riems",8.15172641427534e-06,"[0-0.0001)",0.01
"11460","rieve",8.15172641427534e-06,"[0-0.0001)",0.01
"11461","rifer",8.15172641427534e-06,"[0-0.0001)",0.01
"11462","rifte",8.15172641427534e-06,"[0-0.0001)",0.01
"11463","rifty",8.15172641427534e-06,"[0-0.0001)",0.01
"11464","rigol",8.15172641427534e-06,"[0-0.0001)",0.01
"11465","rille",8.15172641427534e-06,"[0-0.0001)",0.01
"11466","rimae",8.15172641427534e-06,"[0-0.0001)",0.01
"11467","rimed",8.15172641427534e-06,"[0-0.0001)",0.01
"11468","rimus",8.15172641427534e-06,"[0-0.0001)",0.01
"11469","rindy",8.15172641427534e-06,"[0-0.0001)",0.01
"11470","riped",8.15172641427534e-06,"[0-0.0001)",0.01
"11471","ripes",8.15172641427534e-06,"[0-0.0001)",0.01
"11472","ripps",8.15172641427534e-06,"[0-0.0001)",0.01
"11473","risps",8.15172641427534e-06,"[0-0.0001)",0.01
"11474","rizas",8.15172641427534e-06,"[0-0.0001)",0.01
"11475","roary",8.15172641427534e-06,"[0-0.0001)",0.01
"11476","roate",8.15172641427534e-06,"[0-0.0001)",0.01
"11477","roded",8.15172641427534e-06,"[0-0.0001)",0.01
"11478","roguy",8.15172641427534e-06,"[0-0.0001)",0.01
"11479","rohes",8.15172641427534e-06,"[0-0.0001)",0.01
"11480","roils",8.15172641427534e-06,"[0-0.0001)",0.01
"11481","roily",8.15172641427534e-06,"[0-0.0001)",0.01
"11482","roins",8.15172641427534e-06,"[0-0.0001)",0.01
"11483","roist",8.15172641427534e-06,"[0-0.0001)",0.01
"11484","rojis",8.15172641427534e-06,"[0-0.0001)",0.01
"11485","roked",8.15172641427534e-06,"[0-0.0001)",0.01
"11486","rokes",8.15172641427534e-06,"[0-0.0001)",0.01
"11487","rolag",8.15172641427534e-06,"[0-0.0001)",0.01
"11488","romal",8.15172641427534e-06,"[0-0.0001)",0.01
"11489","roneo",8.15172641427534e-06,"[0-0.0001)",0.01
"11490","rones",8.15172641427534e-06,"[0-0.0001)",0.01
"11491","ronte",8.15172641427534e-06,"[0-0.0001)",0.01
"11492","ronts",8.15172641427534e-06,"[0-0.0001)",0.01
"11493","roods",8.15172641427534e-06,"[0-0.0001)",0.01
"11494","roofy",8.15172641427534e-06,"[0-0.0001)",0.01
"11495","rooky",8.15172641427534e-06,"[0-0.0001)",0.01
"11496","roops",8.15172641427534e-06,"[0-0.0001)",0.01
"11497","roopy",8.15172641427534e-06,"[0-0.0001)",0.01
"11498","roral",8.15172641427534e-06,"[0-0.0001)",0.01
"11499","rores",8.15172641427534e-06,"[0-0.0001)",0.01
"11500","roric",8.15172641427534e-06,"[0-0.0001)",0.01
"11501","rorid",8.15172641427534e-06,"[0-0.0001)",0.01
"11502","rorts",8.15172641427534e-06,"[0-0.0001)",0.01
"11503","rosed",8.15172641427534e-06,"[0-0.0001)",0.01
"11504","rosit",8.15172641427534e-06,"[0-0.0001)",0.01
"11505","rosts",8.15172641427534e-06,"[0-0.0001)",0.01
"11506","rotal",8.15172641427534e-06,"[0-0.0001)",0.01
"11507","roted",8.15172641427534e-06,"[0-0.0001)",0.01
"11508","rotls",8.15172641427534e-06,"[0-0.0001)",0.01
"11509","roton",8.15172641427534e-06,"[0-0.0001)",0.01
"11510","rotos",8.15172641427534e-06,"[0-0.0001)",0.01
"11511","rotte",8.15172641427534e-06,"[0-0.0001)",0.01
"11512","rouls",8.15172641427534e-06,"[0-0.0001)",0.01
"11513","roums",8.15172641427534e-06,"[0-0.0001)",0.01
"11514","roupy",8.15172641427534e-06,"[0-0.0001)",0.01
"11515","roust",8.15172641427534e-06,"[0-0.0001)",0.01
"11516","rowel",8.15172641427534e-06,"[0-0.0001)",0.01
"11517","rowie",8.15172641427534e-06,"[0-0.0001)",0.01
"11518","rowme",8.15172641427534e-06,"[0-0.0001)",0.01
"11519","rownd",8.15172641427534e-06,"[0-0.0001)",0.01
"11520","rowts",8.15172641427534e-06,"[0-0.0001)",0.01
"11521","royne",8.15172641427534e-06,"[0-0.0001)",0.01
"11522","royst",8.15172641427534e-06,"[0-0.0001)",0.01
"11523","rozit",8.15172641427534e-06,"[0-0.0001)",0.01
"11524","ruana",8.15172641427534e-06,"[0-0.0001)",0.01
"11525","rubai",8.15172641427534e-06,"[0-0.0001)",0.01
"11526","rubby",8.15172641427534e-06,"[0-0.0001)",0.01
"11527","rubli",8.15172641427534e-06,"[0-0.0001)",0.01
"11528","ruche",8.15172641427534e-06,"[0-0.0001)",0.01
"11529","rudas",8.15172641427534e-06,"[0-0.0001)",0.01
"11530","rudes",8.15172641427534e-06,"[0-0.0001)",0.01
"11531","ruers",8.15172641427534e-06,"[0-0.0001)",0.01
"11532","rugae",8.15172641427534e-06,"[0-0.0001)",0.01
"11533","rugal",8.15172641427534e-06,"[0-0.0001)",0.01
"11534","ruggy",8.15172641427534e-06,"[0-0.0001)",0.01
"11535","ruing",8.15172641427534e-06,"[0-0.0001)",0.01
"11536","rukhs",8.15172641427534e-06,"[0-0.0001)",0.01
"11537","rumal",8.15172641427534e-06,"[0-0.0001)",0.01
"11538","rumes",8.15172641427534e-06,"[0-0.0001)",0.01
"11539","rumly",8.15172641427534e-06,"[0-0.0001)",0.01
"11540","rumpo",8.15172641427534e-06,"[0-0.0001)",0.01
"11541","rumpy",8.15172641427534e-06,"[0-0.0001)",0.01
"11542","runch",8.15172641427534e-06,"[0-0.0001)",0.01
"11543","runds",8.15172641427534e-06,"[0-0.0001)",0.01
"11544","runty",8.15172641427534e-06,"[0-0.0001)",0.01
"11545","rupia",8.15172641427534e-06,"[0-0.0001)",0.01
"11546","rurps",8.15172641427534e-06,"[0-0.0001)",0.01
"11547","rurus",8.15172641427534e-06,"[0-0.0001)",0.01
"11548","rushy",8.15172641427534e-06,"[0-0.0001)",0.01
"11549","rusma",8.15172641427534e-06,"[0-0.0001)",0.01
"11550","rutty",8.15172641427534e-06,"[0-0.0001)",0.01
"11551","rybat",8.15172641427534e-06,"[0-0.0001)",0.01
"11552","ryked",8.15172641427534e-06,"[0-0.0001)",0.01
"11553","rykes",8.15172641427534e-06,"[0-0.0001)",0.01
"11554","rymme",8.15172641427534e-06,"[0-0.0001)",0.01
"11555","rynds",8.15172641427534e-06,"[0-0.0001)",0.01
"11556","ryots",8.15172641427534e-06,"[0-0.0001)",0.01
"11557","ryper",8.15172641427534e-06,"[0-0.0001)",0.01
"11558","saags",8.15172641427534e-06,"[0-0.0001)",0.01
"11559","sabed",8.15172641427534e-06,"[0-0.0001)",0.01
"11560","sades",8.15172641427534e-06,"[0-0.0001)",0.01
"11561","sadhe",8.15172641427534e-06,"[0-0.0001)",0.01
"11562","sados",8.15172641427534e-06,"[0-0.0001)",0.01
"11563","sadza",8.15172641427534e-06,"[0-0.0001)",0.01
"11564","sagos",8.15172641427534e-06,"[0-0.0001)",0.01
"11565","sagum",8.15172641427534e-06,"[0-0.0001)",0.01
"11566","saice",8.15172641427534e-06,"[0-0.0001)",0.01
"11567","saick",8.15172641427534e-06,"[0-0.0001)",0.01
"11568","saics",8.15172641427534e-06,"[0-0.0001)",0.01
"11569","saids",8.15172641427534e-06,"[0-0.0001)",0.01
"11570","saims",8.15172641427534e-06,"[0-0.0001)",0.01
"11571","sairs",8.15172641427534e-06,"[0-0.0001)",0.01
"11572","saist",8.15172641427534e-06,"[0-0.0001)",0.01
"11573","sajou",8.15172641427534e-06,"[0-0.0001)",0.01
"11574","sakia",8.15172641427534e-06,"[0-0.0001)",0.01
"11575","salet",8.15172641427534e-06,"[0-0.0001)",0.01
"11576","salic",8.15172641427534e-06,"[0-0.0001)",0.01
"11577","salol",8.15172641427534e-06,"[0-0.0001)",0.01
"11578","salpa",8.15172641427534e-06,"[0-0.0001)",0.01
"11579","salps",8.15172641427534e-06,"[0-0.0001)",0.01
"11580","salue",8.15172641427534e-06,"[0-0.0001)",0.01
"11581","samel",8.15172641427534e-06,"[0-0.0001)",0.01
"11582","samfu",8.15172641427534e-06,"[0-0.0001)",0.01
"11583","sampi",8.15172641427534e-06,"[0-0.0001)",0.01
"11584","samps",8.15172641427534e-06,"[0-0.0001)",0.01
"11585","saned",8.15172641427534e-06,"[0-0.0001)",0.01
"11586","sangs",8.15172641427534e-06,"[0-0.0001)",0.01
"11587","saola",8.15172641427534e-06,"[0-0.0001)",0.01
"11588","sapan",8.15172641427534e-06,"[0-0.0001)",0.01
"11589","sapor",8.15172641427534e-06,"[0-0.0001)",0.01
"11590","sared",8.15172641427534e-06,"[0-0.0001)",0.01
"11591","sargo",8.15172641427534e-06,"[0-0.0001)",0.01
"11592","sarks",8.15172641427534e-06,"[0-0.0001)",0.01
"11593","sarus",8.15172641427534e-06,"[0-0.0001)",0.01
"11594","saser",8.15172641427534e-06,"[0-0.0001)",0.01
"11595","satai",8.15172641427534e-06,"[0-0.0001)",0.01
"11596","satem",8.15172641427534e-06,"[0-0.0001)",0.01
"11597","sauba",8.15172641427534e-06,"[0-0.0001)",0.01
"11598","sauch",8.15172641427534e-06,"[0-0.0001)",0.01
"11599","saugh",8.15172641427534e-06,"[0-0.0001)",0.01
"11600","saury",8.15172641427534e-06,"[0-0.0001)",0.01
"11601","sauts",8.15172641427534e-06,"[0-0.0001)",0.01
"11602","savey",8.15172641427534e-06,"[0-0.0001)",0.01
"11603","sawah",8.15172641427534e-06,"[0-0.0001)",0.01
"11604","sawer",8.15172641427534e-06,"[0-0.0001)",0.01
"11605","sayne",8.15172641427534e-06,"[0-0.0001)",0.01
"11606","sayon",8.15172641427534e-06,"[0-0.0001)",0.01
"11607","sayst",8.15172641427534e-06,"[0-0.0001)",0.01
"11608","sazes",8.15172641427534e-06,"[0-0.0001)",0.01
"11609","scaff",8.15172641427534e-06,"[0-0.0001)",0.01
"11610","scags",8.15172641427534e-06,"[0-0.0001)",0.01
"11611","scail",8.15172641427534e-06,"[0-0.0001)",0.01
"11612","scall",8.15172641427534e-06,"[0-0.0001)",0.01
"11613","scapi",8.15172641427534e-06,"[0-0.0001)",0.01
"11614","scath",8.15172641427534e-06,"[0-0.0001)",0.01
"11615","scatt",8.15172641427534e-06,"[0-0.0001)",0.01
"11616","scaud",8.15172641427534e-06,"[0-0.0001)",0.01
"11617","scaur",8.15172641427534e-06,"[0-0.0001)",0.01
"11618","scaws",8.15172641427534e-06,"[0-0.0001)",0.01
"11619","sceat",8.15172641427534e-06,"[0-0.0001)",0.01
"11620","scend",8.15172641427534e-06,"[0-0.0001)",0.01
"11621","schav",8.15172641427534e-06,"[0-0.0001)",0.01
"11622","sclim",8.15172641427534e-06,"[0-0.0001)",0.01
"11623","scody",8.15172641427534e-06,"[0-0.0001)",0.01
"11624","scogs",8.15172641427534e-06,"[0-0.0001)",0.01
"11625","scoog",8.15172641427534e-06,"[0-0.0001)",0.01
"11626","scoup",8.15172641427534e-06,"[0-0.0001)",0.01
"11627","scowp",8.15172641427534e-06,"[0-0.0001)",0.01
"11628","scows",8.15172641427534e-06,"[0-0.0001)",0.01
"11629","scrab",8.15172641427534e-06,"[0-0.0001)",0.01
"11630","scrae",8.15172641427534e-06,"[0-0.0001)",0.01
"11631","scrag",8.15172641427534e-06,"[0-0.0001)",0.01
"11632","scraw",8.15172641427534e-06,"[0-0.0001)",0.01
"11633","scray",8.15172641427534e-06,"[0-0.0001)",0.01
"11634","scrob",8.15172641427534e-06,"[0-0.0001)",0.01
"11635","scrog",8.15172641427534e-06,"[0-0.0001)",0.01
"11636","scrow",8.15172641427534e-06,"[0-0.0001)",0.01
"11637","scudi",8.15172641427534e-06,"[0-0.0001)",0.01
"11638","scuft",8.15172641427534e-06,"[0-0.0001)",0.01
"11639","scugs",8.15172641427534e-06,"[0-0.0001)",0.01
"11640","sculk",8.15172641427534e-06,"[0-0.0001)",0.01
"11641","sculs",8.15172641427534e-06,"[0-0.0001)",0.01
"11642","scups",8.15172641427534e-06,"[0-0.0001)",0.01
"11643","scurs",8.15172641427534e-06,"[0-0.0001)",0.01
"11644","scuta",8.15172641427534e-06,"[0-0.0001)",0.01
"11645","scuts",8.15172641427534e-06,"[0-0.0001)",0.01
"11646","scuzz",8.15172641427534e-06,"[0-0.0001)",0.01
"11647","scyes",8.15172641427534e-06,"[0-0.0001)",0.01
"11648","sdayn",8.15172641427534e-06,"[0-0.0001)",0.01
"11649","sdein",8.15172641427534e-06,"[0-0.0001)",0.01
"11650","seame",8.15172641427534e-06,"[0-0.0001)",0.01
"11651","seare",8.15172641427534e-06,"[0-0.0001)",0.01
"11652","seaze",8.15172641427534e-06,"[0-0.0001)",0.01
"11653","sedgy",8.15172641427534e-06,"[0-0.0001)",0.01
"11654","seeld",8.15172641427534e-06,"[0-0.0001)",0.01
"11655","seels",8.15172641427534e-06,"[0-0.0001)",0.01
"11656","seepy",8.15172641427534e-06,"[0-0.0001)",0.01
"11657","segol",8.15172641427534e-06,"[0-0.0001)",0.01
"11658","segos",8.15172641427534e-06,"[0-0.0001)",0.01
"11659","sehri",8.15172641427534e-06,"[0-0.0001)",0.01
"11660","seifs",8.15172641427534e-06,"[0-0.0001)",0.01
"11661","seils",8.15172641427534e-06,"[0-0.0001)",0.01
"11662","seirs",8.15172641427534e-06,"[0-0.0001)",0.01
"11663","seise",8.15172641427534e-06,"[0-0.0001)",0.01
"11664","seity",8.15172641427534e-06,"[0-0.0001)",0.01
"11665","seiza",8.15172641427534e-06,"[0-0.0001)",0.01
"11666","sekos",8.15172641427534e-06,"[0-0.0001)",0.01
"11667","sekts",8.15172641427534e-06,"[0-0.0001)",0.01
"11668","semee",8.15172641427534e-06,"[0-0.0001)",0.01
"11669","semie",8.15172641427534e-06,"[0-0.0001)",0.01
"11670","senas",8.15172641427534e-06,"[0-0.0001)",0.01
"11671","senes",8.15172641427534e-06,"[0-0.0001)",0.01
"11672","sengi",8.15172641427534e-06,"[0-0.0001)",0.01
"11673","senvy",8.15172641427534e-06,"[0-0.0001)",0.01
